tweet_id,safe_text,label,agreement
5T7RMAPZ,hb new public finance whistleblower liberty fund act immunity award of funds effective date ,0.0,1.0
B46MPMDE,if i aint the illest nigga im its new vaccine really more like poison,0.0,1.0
LEW9CR9T, measles vaccine is safe effective amp not just for kids need a booster  mapit ,1.0,1.0
KCFZ4YVU,“ the measles may have hit wisconsin   dammit,1.0,1.0
JDRS6D2E, the vaccine were not available when i was growing up measles and chicken pox are not fun i even had german measles,0.0,0.6666666666666666
S7I6OG7B,"gop defending your freedom to get measles and not pay for your own medical care 

 too clunky for a bumper sticker 

p uniteblue",1.0,0.6666666666666666
4GWYDZG2,every time i try to put on  shades of yoga pants i get the measles thelightersideofrecentcontroversies,0.0,1.0
8IHLFOCR,study of more than  kids finds no link between mmr vaccine and autism ,0.0,0.6666666666666666
6EP73PSR,sharks have the best immunity to diseases that are known to man and deadly diseases like cancer do not affect them at all” sharks 🌊☀,0.0,1.0
7TGFZ50T, spoiler alertanswer is to vaccinate  protecting newborns against whooping cough ,1.0,1.0
KKO96UA8, fda admits in court case that murderousirresponsibility continues old debunked accusations from spammers vaccines,0.0,0.6666666666666666
GNKN8BSQ,vaccineswork  u have the right  watch your child die from a disease that most people dont  want  stupid  american white people problems,1.0,0.6666666666666666
LV0G8EV9,white christian ppl just arent safe anymore ebola obama illegals guncontrol freecommunitycollege measles in disney my god cbs,0.0,0.6666666666666666
Z3P15498,if you ever want me to have your babies you better be more than willing to have that child vaccinated vaccinateyourkids,1.0,1.0
9T6QA1CE,indiana health officials suggest flu vaccinations for dogs  via  dogsrock prevent,1.0,0.6666666666666666
N7A7EOSF,“ barack obama urges vaccinations  rt  now no repubs will vaccinate their children 😷,1.0,1.0
7HALCG0P,re fucking tweet  if you think vaccines give your child autism you probably have autism yourself,1.0,1.0
79NNLJD1,its good to be back   hookem genetics vaccines health  the… ,0.0,0.6666666666666666
AYZTN5G0,cooties immunization  kidlegislation,0.0,1.0
SKMZ8N2N,if the us had schoolchoice charterschools could require thier students be vaccinated amp public schools would be full of unvaccinated kids,0.0,0.6666666666666666
DTEUR07O,cdc honors  childhood immunization champions during niiw ,1.0,0.6666666666666666
RW5FZ5I4,not sure if sharyl attkisson is a vaccine truther but she sure does ask a lot of questions ,0.0,0.6666666666666666
F6YUD60P,the measles outbreak and the precautionary principle  via  ,0.0,0.6666666666666666
6D2L6C2G,nah everybody there got measles “ who tryna go to disneyland spring break 🏰”,0.0,0.6666666666666666
AON17ATX," here my new ringtone  pass it on

vaccinate your kids  mitch benn ",1.0,1.0
SAZD2ARB,childrens museum of houston to offer free vaccinations ,1.0,0.6666666666666666
9U7TFNO7, in  children are wo lifesaving vaccines pls change this amp put immunizationfirst on the  summit agenda,1.0,1.0
G9N9AMPC, antivaccination parents risk everybodys lives not just their own i rarely call for behavior to be criminalized but that does it,1.0,1.0
PKQ52RL2,cdc hpv vaccine reduced disease rates in teen girls by  percent credit robyn beckafpgetty imagesboston ,1.0,0.6666666666666666
6CLOAT0H,parents refusing to vaccinate their children have brought back measles whooping cough and tuberculosis to socal,1.0,0.6666666666666666
PNRF6FX9,can i disown a relative for saying vaccines kill kids more then they save them idiotolympics vaccinations cantfixstupid,1.0,1.0
IX6M4EMA,vaccinate your kidsplease people,1.0,1.0
FTJI39IG,disney tie hides biggest measles risk as adults catch it  bloomberg business  ,0.0,1.0
UQJTX0LS,california governor signs strict school vaccine legislation gov jerry brown wasted no time tuesday in signing a… ,1.0,1.0
72OFUVD1,amid growing vaccination debate measles continues to spread and is now in new york state  via ,0.0,0.6666666666666666
EY5XT7E5,why not let the people who dont want to vaccinate their kids not do it and give those vaccines to kids in latin america and africa,0.0,1.0
ZKURTNG4,“ i rarely see arguments about over vaccination” which is actually a big deal,0.0,0.6666666666666666
2N6FLVEX,visitors to long grove menards may have been exposed to measles the lake county health department issued a warning… ,0.0,1.0
YLH29ESJ, a busted thats why immunity is whats needed for truth,0.0,1.0
ZG9EY9G8,theyre heeeere dc confirms a case of measles,0.0,0.6666666666666666
CTH8D2JT,getting our flu and wooping cough vaccine tomorrow surreal that our baby girl will be in our arms soon how soon anyones guess love,1.0,1.0
KM1EQ1SK,  so whats your response to vaccinations being down since aca was passed,0.0,1.0
UL03AOL4,“ five babies at a chicago daycare may have measles  details from public health officials coming up at  ,0.0,1.0
4X3VQ53B,if you are against vaccinations i hope you get measles,1.0,1.0
657QS260,measles outbreak to vaccinate or not vaccinate ,0.0,1.0
LBIIM2BD,wheres   why you should vaccinate your kids in two minutes ,1.0,0.6666666666666666
CI0H0TUW,if apple wanted to change the world  would only allow new cool apple stuff to those who have been vaccinated for childhood disease,1.0,0.6666666666666666
6HCHS4CK,  understand that havent had to try repeat of mmr or dt was told antihist would have to be used next time,0.0,1.0
PMW2MBG4,two new cases of measles hit city two new cases of measles have been reported in the city raising the total ,0.0,1.0
AAWFSK70,          ff,0.0,1.0
JOJIRZO6,measles is spreading and the antivaccine movement is the cause ,1.0,1.0
X0MIY3R7,antivaccine movement is giving diseases a nd life  via ,1.0,0.6666666666666666
L6J2IFN4,sick child’s father seeks vaccination requirement in california   – via  ,1.0,1.0
ZR9A08QH,right when some new vaccines came out so the cases of kids with autism rose as vaccinations rose no actual correlation but ppl r dum lol,1.0,0.6666666666666666
86YWAKSI,health mother whose son died from flu complications urges others to get vaccinated by stephanie stahlphiladelphia… ,1.0,1.0
89P2DKCA,arizona monitoring hundreds for measles linked to disneyland ,0.0,1.0
2ZZCHGZG,several disneyland employees diagnosed with measles the happiest place on earth just got a bit sadder for some of… ,0.0,0.6666666666666666
VFISGEWL, current  cases attributable to travel to or from countries w more measles measles is no longer endemic to usa,0.0,1.0
T4VPKAV4,hb new in casualty insurance providing for health insurance coverage for immunizations administered at a ph ,0.0,0.6666666666666666
JRE0LQNG,ya trop de pubs trop de marques c devenu chiant qd mmr,0.0,1.0
2GDISYG8,“ harry reid spews nothing but hatred amp lies while having immunity on senate floor what a shameful coward tcot patriotism”,0.0,1.0
HD8D4JOD,  she has a son with autism when born allergies to food she needs to learn how vaccines and glyphosate interact,-1.0,0.6666666666666666
TNFHGGWW,if youre not gonna vaccinate your kids dont be pissy when no one wants to be near them stupid ass people,1.0,1.0
VQU7G7GQ,"people who think vaccines give children autism are stupid
and gullible
and i feel bad for your future kids",1.0,1.0
G41KC2SD,vaccinate your damn kids  hell to you jenny mccarthy ,1.0,1.0
2XLTND4M,vaccine for pneumonia and meningitis routinely given to babies exceeds expectations ,1.0,1.0
405KYAFH, cont how immigrants caused the measles outbreak,0.0,1.0
ORYVRKVQ, autism link to vaccines,-1.0,1.0
U5SB6XM7, discons straight  no mmr for me,0.0,1.0
G50KDYYR,"“ im hoping that someone who injects botulism into her forehead tells us how harmful vaccinations are

oscars”",1.0,0.6666666666666666
9X97LSYX,amn  department of health reminds pennsylvanians about the importance of finding a vaccine for hiv harrisburg… ,1.0,0.6666666666666666
3RC3UM24,and chicken pox kids here are vaccinated against it so no nasty itchy spots and small scars for my little beauty,1.0,0.6666666666666666
Y1X239EZ, strong babies are immunized ,1.0,0.6666666666666666
XZ2XCORX,studioflow maryland nevernotworking mmr bboyent teamfreepour humblebeginnings  lanham… ,0.0,1.0
1LO0E2X3,we vaccinated people for tdap and people for flu at the dragoncon  vaccine clinic together we are saving the world from diseases,1.0,1.0
Y94ZTSWM,you hv as many brain cells in yr body as in yr brain weirdecience in immunity class w teri mosey ideapti fitfluential fitsocial,0.0,1.0
AA26GWDP, offers free vaccines for kindergarten amp th grade students this sat fromam  pm at  local high schools ,1.0,0.6666666666666666
AE8X6Z1D,people who dont immunize their children and put all other children at risk are the dumbest people in the world lawandordersvu ,1.0,1.0
KAHIDPB5,     breastfeed as long as  ucan amp vaccinate your kids dead diseases arent really dead,1.0,1.0
588KW8QS,"im naturally immune  next level style  atychiphobia is the fear of failure

i was vaccinated as a child",-1.0,0.6666666666666666
1RM41J45, im confused if vaccineswork how can my vaccinated child be infected by an unvaccinated child,0.0,0.6666666666666666
OR5UEQCX, measles vaccination campaigns boost coverage save lives  ,1.0,1.0
ACW4PL1E,you are dumb as shit if you dont vaccinate your kids,1.0,1.0
RPKLJ8TA,italian court rules mercury and aluminum in vaccines cause autism us media continues total blackout of medical truth ,-1.0,0.6666666666666666
PJWC8DQ7,“ georgia confirms its first measles case since   an infant from outside the country  nopeee,1.0,1.0
MG2MWKSR,health officials say it’s not too late for flu vaccine detroit wwj – the official start of winter still days ,1.0,1.0
LCYLFN0X,taking baby girl to get vaccinated  south branch pet amp bird clinic ,1.0,1.0
0OKMOOLP,measles contamination warning to east bay library visitors health officials are warning of a possible threat of… ,0.0,1.0
H0EXONVQ,health officials recommend certain people stay away from disneyland as measles outbreak continues ,0.0,1.0
JOPDR3YV,day  times a day a child receives a measles vaccination from the red cross and their partners,0.0,0.6666666666666666
IH45M0NU,tarrant county obtains more flu vaccines tarrant county public health said tuesday they are distributing ,0.0,0.6666666666666666
B1HZG7MU, do they have laminated menus with ketchup stains are you uptodate with your vaccines  then yes totally safe,1.0,1.0
5HOY9TVL,went to the health center they told me i only needed one vaccine ended up getting  shots this is why i have trust issues,-1.0,0.3333333333333333
ZYGR4488,congressman measles outbreak may be caused by ‘illegal aliens’  which he claimed because he is  ignorant of the truth,0.0,1.0
R1NM4Q4S,  me too thats why my husband and i have chosen not to vaccinate our kids,-1.0,1.0
3HZ8879T,on average people who complain live longer  releasing this tension increases immunity and boosts their health ,0.0,1.0
O2DH4LSF,bills banning most vaccine exemptions fail in northwest legislative efforts to put more pressure on parents to get… ,0.0,1.0
AABZOQJP,still oppose vaccine “ measles outbreak the epidemic isn’t near it’s already here  pakistan”,1.0,0.6666666666666666
JJCMATN7,measles vaccination clinics announced in palatine health officials have set up two vaccination clinics for people… ,1.0,0.6666666666666666
O8B914DK,rt  a call about vaccines just came in mark revealed that his son is unvaccinated is this child abuse yes without a doubt,1.0,1.0
G901E5A0, godamn  for mmr ,0.0,1.0
TZZ69V62, folks my age who had the mumps prior to vaccination introduction probably are not at as great of risk advantage age ,0.0,1.0
IYZVEQD4,couldnt get my schedule cause im missing a vaccine schools already pissing me off,0.0,1.0
YVWT48IG,if the vaccinated children are in fact immune then why are they afraid of the unvaccinated,-1.0,0.6666666666666666
314AHKOF,"  
but they were vaccinatedrightdont get me wrongi know a smallof children are affected",1.0,0.6666666666666666
RW7Z13E9,hello  most people in my age group survived measles mumps chickenpox,0.0,1.0
TRIA42TR,sun ra measles,0.0,1.0
2ZKZKPAV," children can avoid getting forced vaccinated in schools by declaring its against their religious beliefs 
i do it yearly",-1.0,1.0
886QAC8F,az confirms  additional cases of measles additional community exposures identified ,0.0,1.0
44ISVVWW, in  children are wo lifesaving vaccines pls change this amp put immunizationfirst on the  summit agenda,1.0,1.0
PUZ9U1M6,do you know the truth about the connection between vaccines and autism hint science knows via  ,0.0,1.0
O7YGH609, read the before and after stats on measles and vaccinations baseline alarming i guess things change when you have kids,1.0,1.0
4XKLST95,outbreaks of measles and tuberculosis in us  two diseases that had been pretty much eliminated here  obama,0.0,0.6666666666666666
B4Y4ECG7,a work of art next to a work of art 😍 the beautiful ritamonroe ladies and gentlemen smoknfaces mmr… ,0.0,1.0
RTNSFG8W,will someone link me the video to that pediatrician giving that baby his vaccines while singing i havent seen it times yet thanks,0.0,1.0
0AKN4MI1,commercialization officer vaccine and pharmaceutical delivery technologies seattle united states  jobs ,0.0,1.0
VRLTLH3P,“ on average people who complain live longer  releasing this tension increases immunity and boosts their health”that us bs,0.0,1.0
N62TN2AV,bob iger says measles has no impact on attendance at disneyland yearoveryear quarter trending higher attendance dis,0.0,1.0
ARC7E39K, heyy please follow me and  she has beadles measles over you,0.0,1.0
DF906D9E,  told my mom immunization consent forms were scary she said the diseases r a lot scarierampshe saw kids die from them,1.0,0.6666666666666666
5K6RMU58,how much would it cost govt to admit vaccines play a part in autism,-1.0,1.0
MDAQWW3A,life  builds and restores core intestinal health to enhance intestinal health sustain energy and improve immunity ,0.0,1.0
ACKJ9GO7,tbt  yr old daughters colon pathology report  cdcwhistleblower mmr breakabillion truth ,-1.0,0.6666666666666666
9O3AV85A, i live everything i need to know about vaccines every day my sons struggle to overcome his vaccine injury is is ongoing,-1.0,0.6666666666666666
4H4KQT3W,people not vaccinating their kids is ridiculous,1.0,1.0
X1HSXDVN,us on track for most measles in decade cases in  states most linked to africa europe asia ,0.0,1.0
Y4I5PPRP,a cut in federal immunization programs despite the negative propaganda and measles out break via  ,0.0,0.6666666666666666
4OIDGN9D,few worse than connected group of the antivacciners marijuana isnt harmful smokers  truthers and american military loathers,0.0,0.6666666666666666
6T5P75R6,“ measles” celebrating the end of this wonderful az experiment  hopefully next time the above m will have been eradicated,1.0,1.0
FJNYYT6H, ridiculous that they even let those kids in the school i dont want them exposing my kid who is vaccinated to kids who arent,1.0,0.6666666666666666
84L4QBOL,dead at the lil pound cake doll injecting little girls with the hpv vaccine  snl,-1.0,0.3333333333333333
2EP6N4RD,  i got the vaccine as a kid which may or may not still be effective i should probably look into it,1.0,0.6666666666666666
K1P5YI7I,vaccinate your damn children why is this even a thing,1.0,1.0
L86E8R1S,“ cdcwhistleblower autism vaccines” vaccines do not cause autism ,1.0,0.6666666666666666
LU9IMM1G,measles in az glad im not going to superbowl   supercontagious,0.0,1.0
0UEXAYC5, go to herbert lehman high school tomorrow to get vaccine  good luck,1.0,1.0
YYBC8DXV,worried about measles at disney blame low vaccination rates a boston childrens hospital researcher has… ,0.0,0.6666666666666666
PKQNDOUG,first ebola scarenow measlesim not getting any fool shot,-1.0,0.6666666666666666
NY9XZI3I,this typhoid vaccine pills i have to take for my trip are killing me majorsideeffects feelsosick 😲😭,0.0,0.6666666666666666
OUU6P0L8,orgasm rt  having sex regularly can do amazing things for your health  boosting immunity ,0.0,1.0
FD7P3EYP,   thats what the whole cdcwhistleblower case is aboutfudging data showing link btwn autism amp mmr,-1.0,1.0
3XGI0VY9,i have no sympathy for parents who dont vaccinate their children,1.0,1.0
I7EDM6TL,aids n  a malaria vaccine in children with hiv ,0.0,0.6666666666666666
5ES54ZFG,sounds very encouraging tetravalent dengue vaccine safe effective in latin american children ,1.0,1.0
YONXWPO1,“ more california parents opting out of vaccinating their kids  via  nooooooo this is bad,1.0,1.0
LZY9MJA4,a book promoting the benefits ofyou guessed itmeasleshilarious reviews ,1.0,0.6666666666666666
5SSYX7E6,okay jenny mccarthy so vaccines are poison but sucking nicotine though a electronic cigarette is fine gotcha,1.0,1.0
VR95811W,not vaccinating your kids is child endangerment plain and simple of your own and other children ,1.0,1.0
0VD2B7ZS,all the vaccinations my kids are required to have by lawhave mercury in them,-1.0,1.0
X6SOQYPO, buys  child vaccinations in chimbote mission covers home visits for  pays for hospital birth pittsburgh catholic,0.0,0.6666666666666666
JLW3AY7Z, or are you scared that the smallpox vaccine gave your child add and saved them from smallpox,1.0,1.0
9NNZQ2FF,people not vaccinated for measles urged to avoid disneyland ,0.0,0.6666666666666666
NCXIHJ8G,parents that dont vaccinate their children got me feeling a way,1.0,1.0
AIXAILS1,analog wearables aka braclets as remindertech for infant immunization dates  ,0.0,0.6666666666666666
KEXNAUV1,what vaccines should all babies receive before leaving the hospital,1.0,0.6666666666666666
NW583ISC,i hate post immunization for my baby every time she sleeps and cries i feel like shes dreaming of the injection 💉 😢,0.0,0.6666666666666666
RY2YF9LR,manheim pa today low mileage cars and trucks have no ceiling high mileage late model cars have no bids or manys behind mmr,0.0,0.6666666666666666
CAA43CSE,cdc responds admits omitting vaccine data ,-1.0,1.0
GIGS057L,  there was no such thing as a chicken pox vaccine when we were kids i had it like a man or a  year old boy,0.0,0.6666666666666666
REHN9VZ3,i want to go to disneyland but i also dont want measles,0.0,1.0
SQKWJMCC,if insurance will deny coverage for suicide because of increased risk why not change rate for unvax kids vaccineswork ,1.0,1.0
23WURZ6E,  of the people that have recently have the measles how many were previously vaccinated,0.0,1.0
IY10ZK51,measles and the super bowl arrive in az guess which one im here to cover ,0.0,0.6666666666666666
74P999OR,stop the measlespanic  we had the measles when i was a child we survived that mumps and chickenpox  quit scaring people,0.0,0.6666666666666666
9Z4OYMNX,assault on xx s dort hwy flint mi via spotcrimecom shootingstabbing pd  fd with mmr rig os with subject  ,0.0,1.0
EQB9W2I5,measels outbreak isnt that a mandatory vaccine you receive as an infant parents get your shit together,1.0,1.0
OYL51MZ0,“ map shows the spread of measles linked to disney land  ,0.0,1.0
D63LS6BD, pressure on the brainstem and limits brain function vaccines can certainly add to this malfunction as well,-1.0,1.0
ULQZKESI,cdc flu vaccine only  percent effective this season ,0.0,0.6666666666666666
G0N4619K,free flu shots at nj clinic the cape may county health department gave away free flu vaccines for about people ,1.0,0.6666666666666666
Q7MDQ8I9, really this from a person who posts that vaccines are safe prove that there should be a butnot instead u mislead ppl,-1.0,1.0
2NJGTQES,my  year old grandma had measles,0.0,1.0
RJLGSNS8,so only  of americans believe in the big bang  recognize evolution and  know its safe to vaccinate im gonna go cry now,1.0,1.0
AIH03G9B,stis and risky behaviors dont increase after hpv vaccination aka no reason to not vaccinate check the article ,1.0,0.6666666666666666
37GAK632,"theregistrationsocial
jan  pm
the baltimore gallery
☑download mmr from… ",0.0,0.6666666666666666
CCW2XUMM,"people believe what they want to believe
when it makes no sense at all  j mellencamp  vaccinate your kids",1.0,1.0
248BX936,all tuckered out from their vet visit good health and vaccinations done for another year ,1.0,1.0
MZJGTSFZ,did you know that in other countries they use smaller doses of mmr than the us and the vaccines are given to children older than  months,0.0,1.0
1ZF3CZGZ, bacterial translocation promoting immunity has been practiced forever  moms and wet nurses  chewing the food before giving to babies,0.0,0.6666666666666666
2869G0F7," vaccine injury compensation programs
cdcwhistleblower  vaxtruth",-1.0,0.6666666666666666
C95EBZJU,me waukesha girl did not die of hpv vaccine the august death of ayearold girl is ruled to be unrelated to… ,0.0,0.6666666666666666
C48CX8OK,learning the truth behind the myth of vaccines representing  shermanpride… ,-1.0,0.6666666666666666
POKTC9VG,cdc lots of adults not getting vaccinations since a series of measles outbreaks recently captured the nations… ,0.0,0.6666666666666666
N544C1DL, and that time him and that crazy lady tried to stop kids from getting vaccinated goodtimes,1.0,1.0
YUU4Z0WS,i cannot go to school today said little peggie ann mckay i have the measles and the mumps a gash a rash and purple bumps poetry lmao,0.0,0.6666666666666666
6M6M1MVH,cdc forced to release documents showing they knew vaccine preservative causes autism  ,-1.0,1.0
30X8OK8M,next time we have an ebola outbreak the government should release a measles vaccine but tell everyone its an ebola vaccine liessavelives,1.0,1.0
ZEF757L5,flu clinic is still going on plenty vaccine hit the staging area in waben park and get your shot at the high school,1.0,1.0
O4DO251C,"leave it to  to make measles about  morons mh 
cc    ",0.0,1.0
YMB1CAY6,amnews  why did some experimental hiv vaccines increase risk of infection in margaret heckler then the… ,0.0,0.6666666666666666
9HXSOQA1,you won’t believe what obama is forcing public schools to do with illegal aliens and vaccinations ,0.0,0.6666666666666666
JO184GS3,"
what about the people that were homeschooled and didnt do vaccinations  when those kids grow upampthey going into work place not immunized",0.0,0.6666666666666666
PYW9ZN2B, the way i see it is the only one that has a chance of contracting it is her child bc most everyone else is vaccinated,1.0,1.0
05MZI8J1,the ama just voted to end personal belief exemptions to vaccines huzzah  ,1.0,0.6666666666666666
YI5QW237,"“ why we didn’t vaccinate our child

 so much truth",-1.0,1.0
VYWMAUOG,health officials encouraging public to get flu vaccine early flu season is on the horizon but this year the ,1.0,1.0
2VQNE3EC, why is everyone making such a big deal out of this if want the measles dont get the vaccine if you dont get the vaccine,0.0,0.6666666666666666
M67Z5Q0A,docs to parents get kids vaccinated for measles pediatricians from baltimorearea hospitals and the citys… ,1.0,1.0
F9W7KXTK, like literally measles,0.0,1.0
XRE4HKC4,vaccines amp shit is made to kill us slowly but surely  do not get yall kids any kind of vaccines dont believe me  look it up ,-1.0,1.0
GJCPRH8J,student visiting mass from western europe diagnosed with measles massachusetts health officials have confirmed… ,0.0,1.0
7Y5GD87G,   ugh confusing tweet on my part dont have measles ,0.0,1.0
QLQ2MDL1,vaccinate ya fucking kids,1.0,1.0
A9GR9EQ4,never realized the paralysis of polio left effected the bladder sad that salks vaccine wouldnt come for  yrs rooseveltspbs,0.0,0.6666666666666666
5QCWOL54,seth berkley points out a shocking statistic tonight only  of children receive all who recommended vaccines,1.0,0.6666666666666666
FLL71G8H,now im murdering in all my ranked games figures when season is over oh well free mmr boost,0.0,1.0
8FNX4C5D,‘no jab no pay’ laws could send antivax parents underground in search for vaccinefree childcare ,-1.0,0.3333333333333333
OU0GLQU1,can we break  mmr streams up in an hour,0.0,1.0
45CP42PH,dr nicole bates imagine global health policy as a system  vaccineswork,1.0,1.0
RV2VNISO,search vaccine optout rates for texas schools districts ,-1.0,0.3333333333333333
AZ6XBLNX,“ these the type of people who dont vaccinate their kids  i work for apple care😂😂😂😂,1.0,0.6666666666666666
ADCTJYQX,“ california bart riders may have been exposed to measles officials say   hope youre vaccinated,1.0,0.6666666666666666
RJOE6T02,bbc news  nigeria polio vaccinators shot dead in kano ,0.0,0.6666666666666666
HM920I8B, should parents be allowed to choose whether to vaccinate their kids no choice did you have one no you didnt and you fine,1.0,0.6666666666666666
W8NYXFDO, children at illinois day care diagnosed with measles ,0.0,1.0
8UKKISQA,ive seen what vaccinations can do to kids so now im in different about them 😩,-1.0,1.0
EA0QUZGL,measles outbreak in central ohio might be ending health officials are cautiously optimistic that the measles ,0.0,1.0
R80ZN8R8, as if vaccinations caused autism anyways,1.0,0.6666666666666666
K4SBJW2W,crazy diseases happen cause a mfk that owns medical vaccine companies make hella money from insurance and people aint tryna doe  hustle,-1.0,0.3333333333333333
MGCNCJR6,meanwhile at disneyland disneyland funnystuff lmao measles mikeymouse minniemouse disney  ,0.0,1.0
HZWTWJ7N,   is that at the mmr bbq last night,0.0,1.0
8SQNFOX7, youre going to get measles,0.0,1.0
B440BX0X,how to think about the risk of autism   vaccinesaresafe,1.0,0.6666666666666666
0COTS8JW,“ who complain tend to live longer releasing tension increases immunity and improves overall health”i complain a lot,0.0,1.0
EH8OVPO8,delaware house passes  mental health study group consensus involving immunity provision for hour detainments ,0.0,1.0
VKLIL62M,    lazy language meant to mislead dare u to say the truth vaccines do cause harm amp death,-1.0,1.0
SCX4XU6L,mmr carnival  for a  yr old and  year old to ride rides learning the church encourages tweeting about their shitty carnival priceless,0.0,1.0
V6FCB0WB,measles joins the list of infectionsflu colds amp others that are spread by contact proper handwashing lowers risk gethealthhands,0.0,1.0
MZ24VM80,cdc measles cases in january most stemming from disney outbreak health officials say people in states… ,0.0,1.0
JBV3A3KF,dear parents you are being lied to  via  humanism autism vaccineswork,1.0,0.6666666666666666
2MZOCI0M, dont worry he said my babies wont be autistic as long as i dont vaccinate them  so much to unpack there,1.0,0.6666666666666666
P38AUGMZ,health center for immunization… oops not painful at all  cambridge school of weston ,1.0,1.0
FOTIE9MG,“it’s very frustratingit’s hard to see a kid suffer for something that’s entirely preventable” vaccinations marin ,0.0,0.6666666666666666
2S7NLF0Y,here at body of harmony  we offer the vitamins and minerals to help with hydration  immunity … ,0.0,1.0
NSDGVDN7, maybe she woke up with measles,0.0,1.0
YOZ75TT5,if you choose to be a fucking idiot a and not vaccinate your kids you deserve to get measles not your kids measlesoutbreak measles,1.0,1.0
OB9OWQHS,another study finds no link between mmr vaccine and autism ,1.0,1.0
7RLE2RU7,i bet the person who exposed super bowl fans to the measles was a giants fan,0.0,1.0
9OTPD9LR,mmr ,0.0,1.0
GGSPNTV6, tough on surgeon general  why not ask have any vaccinated kids contracted measles measlesoutbreak,-1.0,0.3333333333333333
5G4WTO9D,health canada pulls distribution of novartis flu vaccines,0.0,0.6666666666666666
BYYQBPB3, i remember how in kyrgyzstan pediatrician was calling me amp reminding about my babys vaccination schedule  felt great,1.0,1.0
7A1IBEIB,i will forever be against parents not vaccinating there children,1.0,1.0
J4PU5WZI,shots 😣vaccinations  community health center of central wyoming ,1.0,0.6666666666666666
I4O3D66Y, im going to laugh so hard when you have measles,0.0,1.0
UT0YPXIC,“ measles cases in the united states  😳,0.0,0.6666666666666666
TVF7L6DN,all i need is my immunization records why must it take so long health department💉,0.0,1.0
XQQKUEOX,measles outbreak grows to  cases cases in bay area ,0.0,1.0
FYQDLJLM, nancy snyderman discuss measles immunization she wouldntcouldnt  stay quarantined for emboliwho believes anything she says,1.0,0.6666666666666666
7TVRBWCP,“ tv’s relationship to autism   not caused by vaccines weird cc  and brian emmer,1.0,0.6666666666666666
8DX51X8B,the little short  light skin dude in mmr kills me when he curse ,0.0,1.0
N228NGVS,theire i read about diseases in syria  the more i hope assad nightmare end soon polio tb measles lieshmanisis amp many more,0.0,1.0
L4QFMYOK,i ran   to help  vaccinate children worldwide everymilematters because running makes everyone happy ,1.0,1.0
EU7VG481,new  x  come over manymenrecords mmr nothingbuthits 🔥🔥🔥🔥 link in… ,0.0,1.0
ZJP9OLXH,damn you antivaxxers rt  breaking five babies at suburban chicago daycare center diagnosed with measles chicago tribune,1.0,0.6666666666666666
JJLQCQ0V,officials measles tally doubled in the past month measles cases are accelerating and in the last five months ,0.0,0.6666666666666666
A2UFFG2F, disneyland has the measles tho 😨😓,0.0,1.0
X5TWRTHE, vaccine injury occurs but not to the degree they say,1.0,0.6666666666666666
KX034WEQ,“ people who complain live longer releasing tension increases immunity and improves overall health” well this is good news,0.0,1.0
LU9JBXKU,a  classic on  measles and the media are parents are being duped ,0.0,0.6666666666666666
